ECRAN,RAM,POIDS,PRIX,STOCKAGESSD,STOCKAGEHDD,STOCKAGEFlash,_Acer,_Apple,_Asus,_Dell,_HP,_Lenovo,_MSI,_Toshiba,CPU_Modifier,CPU_Generation,CPU_AMD,CPU_Intel,Grapihque_AMD Graphique,Grapihque_Intel HD Graphics,Grapihque_Intel HD Graphics 400,Grapihque_Intel HD Graphics 520,Grapihque_Intel HD Graphics 530,Grapihque_Intel HD Graphics 620,Grapihque_Intel Iris,Grapihque_Nvidia  GTX,Grapihque_Nvidia  M,Grapihque_Nvidia  MX,Grapihque_Nvidia GeForce 920,_DELL,_Hp,ryzen,Grapihque_Intel HD Graphiques,Grapihque_Intel UHD Graphics 620,Grapihque_Nvidia  Quadro,Grapihque_carte graphiques intégré
0.0,4,2.0,1912.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,8,0.0,2520.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.0,2199.0,32.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,5.0,0,1,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,8,2.0,2099.0,500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,5.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
16.0,4,242.0,1599.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16.0,4,15.0,2550.0,0.0,128.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.0,4,242.0,1550.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
14.0,8,1.0,2999.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,4,142.0,1899.0,128.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,4.0,0,1,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4,13.0,4172.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,16,15.0,2999.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,8,142.0,1999.0,128.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,4.0,0,1,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,148.0,3399.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14.0,8,2.0,3299.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,8,18.0,1999.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,16,15.0,2899.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13.0,8,128.0,3812.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,8,15.0,2490.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,8,15.0,2580.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,8,142.0,2199.0,500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,5.0,0,1,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,15.0,2399.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,16.0,1849.0,0.0,500.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,5.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,16,163.0,2300.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,5.0,0,1,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,195.0,1699.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,16,15.0,2799.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,16,22.0,15499.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,7.0,12.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,16,1.0,3400.0,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,4,195.0,1650.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,8,154.0,2490.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,16,16.0,3095.0,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12.0,8,2.0,3600.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,16,16.0,3899.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7.0,7.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,8,137.0,6800.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,11.0,0,1,0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,25.0,1695.0,0.0,250.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13.0,16,128.0,4700.0,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,16,2.0,2199.0,0.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14.0,8,16.0,3299.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,4,2.0,1797.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16.0,4,1.0,1990.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8,195.0,1699.99,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,8,148.0,2599.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,8,16.0,1899.0,0.0,500.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14.0,16,12.0,3400.0,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,195.0,1699.9,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,16,17.0,8900.0,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7.0,12.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8,25.0,1999.0,128.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,4.0,0,1,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,32,2.0,7999.0,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.0,10.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15.0,8,16.0,3999.0,128.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,4.0,0,1,0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,16,15.0,3400.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,32,126.0,26643.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.0,13.0,0,1,0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,148.0,3299.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,16,146.0,19160.0,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.0,11.0,0,1,0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,16.0,2199.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,5.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
16.0,4,2.0,2140.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,4,135.0,1999.0,0.0,500.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,5.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14.0,8,1.0,2999.99,840.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,8,16.0,3299.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,5.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,8,16.0,2735.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,4,185.0,3299.0,0.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,3.0,10.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,4,15.0,2750.0,0.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.0,32,26.0,5999.0,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.0,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,8,25.0,2299.0,0.0,500.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.0,8,15.0,2799.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,4,195.0,1760.0,128.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,4,16.0,2499.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,4,16.0,2999.0,0.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,3.0,3.0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,16.0,2390.0,240.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16.0,4,242.0,1590.0,128.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16.0,4,1.0,2440.0,0.0,1000.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.0,8,135.0,4800.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,10.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8,18.0,2490.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,8,0.0,2599.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,16,2.0,3900.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13.0,32,26.0,7899.0,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.0,10.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,16,124.0,6699.0,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,11.0,0,1,0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,13.0,21295.0,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.0,13.0,0,1,0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,4,2.0,1999.0,0.0,500.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,16,1.0,7500.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,8,148.0,3950.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,8,18.0,2399.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,6.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,12,175.0,6899.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,11.0,0,1,0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,8,3.0,3500.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
14.0,16,15.0,2490.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,2.0,2090.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.0,4,1.0,2249.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.0,16,148.0,4800.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,10.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,8,125.0,2700.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,8,2.0,2999.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,5.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,1.0,1999.0,128.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,5.0,0,1,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,1281.0,2350.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,16,1754.0,11450.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,5.0,0,1,0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,175.0,14299.0,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.0,10.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,8,16.0,2600.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,8,25.0,2575.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,6.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14.0,8,16.0,2299.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,5.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,16,2.0,2690.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16.0,8,2.0,5900.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,5.0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,8,142.0,2240.0,0.0,500.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,6.0,0,1,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,195.0,3100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,16,163.0,2250.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,5.0,0,1,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,2.0,3240.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,8,16.0,2899.0,240.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,4,2.0,1999.0,0.0,500.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,4.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,4,2.0,2990.0,0.0,1000.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,3.0,3.0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,163.0,2100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,5.0,0,1,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,16.0,4000.0,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,8,142.0,2350.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,6.0,0,1,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
